ev1,ev2,station,phase,dt_sec,weight
54084,30069222,NCJSG,P,0.009033,0.814
54084,30069222,NCCMR,P,-0.002464000000000001,0.887
54084,30069222,NCCVA,P,-0.012587000000000001,0.781
54084,30069222,NCJSC,P,0.010262999999999994,0.813
54084,30069222,NCCST,P,3.199999999999731e-05,0.872
54084,30069222,NCHPL,P,0.032107,0.85
54084,30069222,NCJBM,P,-0.0033429999999999988,0.774
54084,30069222,NCCAO,S,0.016837000000000005,0.77
54084,30069222,NCJST,S,0.0013760000000000022,0.83
54084,30069222,NCJCB,S,0.025662000000000004,0.74
54084,30069222,NCCAL,S,-0.029559000000000002,0.82
54084,30069222,NCJSS,S,0.007404999999999995,0.82
54084,30069222,NCHGS,S,0.044907,0.72
54084,30069222,NCCDV,S,-0.028838999999999997,0.89
54084,30069222,NCCVA,S,-0.023208,0.92
54084,30069222,NCCMN,S,-0.010612999999999997,0.77
54084,30069222,NCCCY,S,-0.014119,0.77
54084,30092060,NCCMH,P,-0.011769000000000002,0.774
54084,30092060,NCCADa,P,0.035875000000000004,0.715
54084,30092060,NCJST,P,0.0035610000000000086,0.724
54084,30092060,NCJCB,P,0.006976999999999997,0.78
54084,30092060,NCCAL,P,-0.012054999999999996,0.828
54084,30092060,NCHSP,P,0.02207300000000001,0.733
54084,30092060,NCJRR,P,0.011297000000000001,0.788
54084,30092060,NCHGW,P,0.030012999999999998,0.904
54084,30092060,NCCMJ,P,-0.010316999999999993,0.826
54084,30092060,NCHCA,P,0.017190999999999998,0.881
54084,30092060,NCJSG,P,0.0037569999999999965,0.806
54084,30092060,NCCVA,P,-0.014764999999999986,0.854
54084,30092060,NCHCR,P,0.015336000000000002,0.785
54084,30092060,NCCST,P,-0.008931999999999995,0.922
54084,30092060,NCJBM,P,-0.008904999999999996,0.841
54084,30092060,NCCCY,P,0.0002560000000000062,0.829
54084,30092060,NCHDLb,P,0.008582000000000006,0.848
54084,30092060,NCCMO,P,-0.018455999999999986,0.708
54084,30092060,NCHFP,P,0.021320000000000006,0.756
54084,30092060,NCBVY,P,0.021049,0.823
54084,30092060,NCCMH,S,-0.014141,0.75
54084,30092060,NCCAO,S,0.0037709999999999966,0.78
54084,30092060,NCCADa,S,0.044674000000000005,0.71
54084,30092060,NCJST,S,0.003506000000000009,0.8
54084,30092060,NCJCB,S,0.017405000000000004,0.87
54084,30092060,NCCAL,S,-0.02365099999999999,0.84
54084,30092060,NCHSP,S,0.031905,0.75
54084,30092060,NCJSS,S,0.004052,0.93
54084,30092060,NCJLX,S,-0.007294999999999996,0.87
54084,30092060,NCCDV,S,-0.031998999999999986,0.94
54084,30092060,NCCVA,S,-0.024539999999999992,0.93
54084,30092060,NCCCY,S,-0.013803999999999997,0.86
54084,389286,NCJST,P,0.004489,0.713
54084,389286,NCJCB,P,0.006973,0.72
54084,389286,NCJHL,P,0.007943,0.704
54084,389286,NCJRR,P,0.012278,0.774
54084,389286,NCHGS,P,0.020050000000000002,0.862
54084,389286,NCJEC,P,0.002111,0.737
54084,389286,NCHGW,P,0.03247,0.886
54084,389286,NCCDV,P,-0.029585999999999998,0.956
54084,389286,NCCMJ,P,-0.017563,0.756
54084,389286,NCJSG,P,-0.0002539999999999999,0.862
54084,389286,NCCMR,P,-0.015982,0.891
54084,389286,NCCVA,P,-0.021157,0.878
54084,389286,NCHCR,P,0.017249,0.757
54084,389286,NCCST,P,-0.012042,0.89
54084,389286,NCHPL,P,0.017991,0.911
54084,389286,NCJBM,P,-0.012916,0.84
54084,389286,NCHDLb,P,0.009080999999999999,0.838
54084,389286,NCHFP,P,0.022043,0.727
54084,389286,NCCAO,S,0.002064,0.81
54084,389286,NCJST,S,0.004491,0.81
54084,389286,NCJCB,S,0.017557,0.85
54084,389286,NCJAL,S,0.007694,0.75
54084,389286,NCJSS,S,-0.0002229999999999999,0.88
54084,389286,NCHGS,S,0.031115,0.83
54084,389286,NCJLX,S,-0.012410999999999998,0.86
54084,389286,NCCDV,S,-0.040730999999999996,0.94
54084,389286,NCCVA,S,-0.029789,0.9
54084,389286,NCCCY,S,-0.025178,0.83
54084,478138,NCCAO,P,0.01964600000000001,0.951
54084,478138,NCCADa,P,0.038299,0.78
54084,478138,NCJST,P,0.019768000000000008,0.889
54084,478138,NCCAL,P,0.019419000000000006,0.939
54084,478138,NCJAL,P,0.019608,0.814
54084,478138,NCHSP,P,0.025592000000000004,0.813
54084,478138,NCJHL,P,0.017914,0.932
54084,478138,NCJLX,P,0.019906000000000007,0.925
54084,478138,NCCDV,P,0.007082000000000005,0.97
54084,478138,NCCMJ,P,0.021554000000000004,0.889
54084,478138,NCHCA,P,0.022312000000000012,0.933
54084,478138,NCCMR,P,0.011687000000000003,0.953
54084,478138,NCCVA,P,0.018804,0.956
54084,478138,NCHCR,P,0.023153000000000007,0.9
54084,478138,NCJSC,P,0.034404000000000004,0.863
54084,478138,NCJBM,P,0.018857000000000013,0.935
54084,478138,NCCCY,P,0.033512,0.823
54084,478138,NCCAO,S,0.019274,0.92
54084,478138,NCCADa,S,0.035015000000000004,0.8
54084,478138,NCJST,S,0.020654000000000006,0.9
54084,478138,NCCAL,S,0.017238000000000003,0.92
54084,478138,NCJAL,S,0.021498000000000003,0.96
54084,478138,NCHSP,S,0.025663000000000005,0.89
54084,478138,NCJHL,S,0.020084000000000005,0.93
54084,478138,NCJLX,S,0.019013000000000002,0.95
54084,478138,NCCDV,S,0.008851000000000012,0.98
54084,478138,NCCMJ,S,0.021564,0.94
54084,478138,NCHCA,S,0.023562,0.9
54084,478138,NCCMR,S,0.010049000000000002,0.96
54084,478138,NCCVA,S,0.018611000000000003,0.98
54084,478138,NCJPL,S,0.014623000000000011,0.84
54084,478138,NCHCR,S,0.025580000000000006,0.79
54084,478138,NCJRG,S,0.02029700000000001,0.84
54084,478138,NCJSC,S,0.03250600000000001,0.88
54084,478138,NCJBM,S,0.019013000000000002,0.85
54084,478138,NCCCY,S,0.032324000000000006,0.95
54084,529274,NCJST,P,0.018993999999999997,0.839
54084,529274,NCJHL,P,0.020804000000000003,0.833
54084,529274,NCJLX,P,0.012637999999999996,0.704
54084,529274,NCCDV,P,-0.010095999999999994,0.969
54084,529274,NCJBZ,P,0.027353000000000002,0.865
54084,529274,NCHCA,P,0.03163199999999999,0.842
54084,529274,NCCVA,P,-0.0008050000000000002,0.902
54084,529274,NCCMN,P,-0.0031059999999999977,0.865
54084,529274,NCCST,P,0.0029580000000000023,0.885
54084,529274,NCJBM,P,0.004157999999999995,0.824
54084,529274,NCCCY,P,0.013583999999999999,0.708
54084,529274,NCCAO,S,0.016426999999999997,0.81
54084,529274,NCCADa,S,0.054025000000000004,0.75
54084,529274,NCJST,S,0.021134,0.88
54084,529274,NCCAL,S,-0.007120000000000015,0.87
54084,529274,NCHSP,S,0.042575,0.76
54084,529274,NCJHL,S,0.019847000000000004,0.81
54084,529274,NCJSS,S,0.019928,0.95
54084,529274,NCCDV,S,-0.01833399999999999,0.96
54084,529274,NCCVA,S,-0.011781000000000014,0.92
54084,529274,NCJPL,S,0.022899000000000003,0.74
54084,529274,NCCMN,S,-0.0044550000000000145,0.86
54084,529274,NCCCY,S,-3.0000000000030003e-06,0.88
54084,62514,NCCSC,P,0.0010959999999999998,0.888
54084,62514,NCCADa,P,0.022647,0.857
54084,62514,NCJST,P,0.010872,0.806
54084,62514,NCJCB,P,0.019288,0.794
54084,62514,NCCAL,P,-0.011153999999999999,0.728
54084,62514,NCJRR,P,0.01958,0.809
54084,62514,NCJEC,P,0.018261,0.809
54084,62514,NCHGW,P,0.02207,0.909
54084,62514,NCJBZ,P,0.016792,0.79
54084,62514,NCHCA,P,0.024276,0.819
54084,62514,NCJSG,P,-0.0038139999999999997,0.862
54084,62514,NCCMR,P,-0.009791,0.967
54084,62514,NCCVA,P,-0.013191,0.86
54084,62514,NCHCR,P,0.025201,0.747
54084,62514,NCCMN,P,-0.012672,0.863
54084,62514,NCJSC,P,-0.006705999999999999,0.806
54084,62514,NCJBM,P,-0.004617,0.819
54084,62514,NCHDLb,P,0.018834000000000004,0.852
54084,62514,NCHFP,P,0.019575000000000002,0.706
54084,62514,NCBVY,P,0.019791999999999997,0.774
54084,62514,NCCSC,S,0.002803,0.71
54084,62514,NCCAO,S,0.010055999999999999,0.76
54084,62514,NCCADa,S,0.038725,0.71
54084,62514,NCJST,S,0.007848,0.91
54084,62514,NCJCB,S,0.028824000000000002,0.84
54084,62514,NCCAL,S,-0.02688,0.8
54084,62514,NCJSS,S,0.0036699999999999997,0.94
54084,62514,NCJLX,S,-0.0062239999999999995,0.82
54084,62514,NCCDV,S,-0.024137,0.91
54084,62514,NCCMP,S,0.012597,0.94
54084,62514,NCCMR,S,-0.027696,0.83
54084,62514,NCJBC,S,-0.0030550000000000004,0.72
54084,62514,NCCMN,S,-0.017271,0.83
54084,62514,NCCCY,S,-0.029971,0.88
54084,62520,NCCSC,P,0.0004849999999999993,0.856
54084,62520,NCCADa,P,0.030073000000000003,0.715
54084,62520,NCJST,P,0.012458000000000004,0.762
54084,62520,NCJCB,P,0.027523000000000002,0.703
54084,62520,NCJHL,P,0.019061,0.701
54084,62520,NCHGW,P,0.029899000000000002,0.911
54084,62520,NCJBZ,P,0.020785,0.753
54084,62520,NCHCA,P,0.032973,0.803
54084,62520,NCJSG,P,0.0014870000000000022,0.857
54084,62520,NCCMR,P,-0.0005129999999999996,0.943
54084,62520,NCCVA,P,-0.0071319999999999995,0.79
54084,62520,NCCMN,P,-0.003360999999999996,0.877
54084,62520,NCCVL,P,-0.006893999999999997,0.735
54084,62520,NCJSC,P,-0.0006040000000000004,0.85
54084,62520,NCJBM,P,0.0011719999999999994,0.821
54084,62520,NCBVY,P,0.030424000000000003,0.77
54084,62520,NCHQR,P,0.032895,0.701
54084,62520,NCCAO,S,0.019984000000000002,0.76
54084,62520,NCJST,S,0.008475000000000003,0.88
54084,62520,NCJCB,S,0.032341,0.77
54084,62520,NCCAL,S,-0.023587999999999998,0.8
54084,62520,NCJSS,S,0.009730000000000003,0.93
54084,62520,NCJLX,S,0.0008869999999999989,0.83
54084,62520,NCCDV,S,-0.014748999999999998,0.87
54084,62520,NCCMP,S,0.03036,0.95
54084,62520,NCHCA,S,0.048327,0.72
54084,62520,NCCMR,S,-0.009623,0.82
54084,62520,NCCVA,S,-0.017943,0.94
54084,62520,NCCMN,S,-0.00809,0.82
54084,62520,NCCVL,S,-0.015216999999999994,0.8
54084,62520,NCCCY,S,-0.021273,0.82
54084,77218,NCCCOa,P,0.007517000000000001,0.777
54084,77218,NCCSC,P,0.008785,0.887
54084,77218,NCCAO,P,0.008187999999999999,0.739
54084,77218,NCCADa,P,0.006871,0.9
54084,77218,NCJST,P,0.00745,0.839
54084,77218,NCJCB,P,0.006750000000000001,0.797
54084,77218,NCCML,P,0.008575000000000001,0.887
54084,77218,NCCAL,P,0.0073360000000000005,0.911
54084,77218,NCHSP,P,0.002987,0.845
54084,77218,NCJHL,P,0.0010550000000000004,0.948
54084,77218,NCJRR,P,0.0064930000000000005,0.914
54084,77218,NCJSS,P,0.006789999999999999,0.862
54084,77218,NCJEC,P,0.006697,0.875
54084,77218,NCCDV,P,0.0031599999999999996,0.958
54084,77218,NCCMP,P,0.007523,0.767
54084,77218,NCJBZ,P,0.008641000000000001,0.742
54084,77218,NCJSG,P,0.007575,0.932
54084,77218,NCJSC,P,0.007524000000000001,0.901
54084,77218,NCCST,P,-0.007157,0.936
54084,77218,NCJSFa,P,0.008769,0.737
54084,77218,NCCCY,P,0.007687000000000001,0.886
54084,77218,NCBVY,P,0.0064860000000000004,0.806
54084,77218,NCCCOa,S,0.007670999999999999,0.89
54084,77218,NCCSC,S,0.007566999999999999,0.93
54084,77218,NCCAO,S,0.008352,0.84
54084,77218,NCCADa,S,0.004043,0.91
54084,77218,NCJST,S,0.006581,0.9
54084,77218,NCJCB,S,0.005939,0.96
54084,77218,NCCML,S,0.006593999999999999,0.95
54084,77218,NCCAL,S,0.004805,0.87
54084,77218,NCHSP,S,0.003483,0.9
54084,77218,NCJHL,S,0.0013539999999999993,0.94
54084,77218,NCJRR,S,0.007440999999999998,0.93
54084,77218,NCCDV,S,0.0036749999999999994,0.96
54084,77218,NCJBZ,S,0.008683999999999999,0.78
54084,77218,NCJSG,S,0.006681000000000001,0.87
54084,77218,NCJPL,S,0.003785,0.81
54084,77218,NCJSC,S,0.00431,0.78
54084,77218,NCCST,S,-0.007105,0.9
54084,77218,NCCCY,S,0.007139999999999999,0.96
54084,77218,NCHSL,S,0.017425000000000003,0.74
54084,77218,NCBVY,S,0.006173,0.8
62514,101361,NCCSC,P,0.0003100000000000004,0.88
62514,101361,NCCADa,P,-0.022867,0.863
62514,101361,NCJST,P,-0.010779,0.737
62514,101361,NCJCB,P,-0.019024,0.844
62514,101361,NCJRR,P,-0.019518,0.887
62514,101361,NCJEC,P,-0.01908,0.886
62514,101361,NCHGW,P,-0.027531999999999997,0.926
62514,101361,NCCDV,P,0.009662,0.956
62514,101361,NCCMJ,P,0.01397,0.823
62514,101361,NCCMP,P,-0.011161,0.737
62514,101361,NCJBZ,P,-0.017525,0.881
62514,101361,NCCMR,P,0.008701,0.929
62514,101361,NCHPR,P,-0.014511,0.862
62514,101361,NCCMN,P,0.014252,0.877
62514,101361,NCJRG,P,-0.010356,0.774
62514,101361,NCJSC,P,0.005427,0.796
62514,101361,NCHFE,P,-0.022796999999999998,0.796
62514,101361,NCJSM,P,0.0027090000000000005,0.721
62514,101361,NCHAZ,P,-0.020287,0.749
62514,101361,NCCCY,P,0.012441,0.782
62514,101361,NCJLT,P,0.007056000000000001,0.788
62514,101361,NCJPPa,P,0.004164999999999999,0.775
62514,101361,NCHDLb,P,-0.018541,0.914
62514,101361,NCCLC,P,0.008129,0.702
62514,101361,NCHFP,P,-0.018543,0.759
62514,101361,NCBVY,P,-0.019596,0.922
62514,101361,NCCAO,S,-0.008334,0.76
62514,101361,NCCADa,S,-0.041231000000000004,0.76
62514,101361,NCJST,S,-0.008709,0.82
62514,101361,NCJCB,S,-0.029542,0.82
62514,101361,NCCAL,S,0.027004000000000004,0.74
62514,101361,NCJAL,S,-0.025453,0.78
62514,101361,NCJSS,S,-0.004911,0.93
62514,101361,NCJEC,S,-0.019098,0.86
62514,101361,NCCDV,S,0.022492,0.91
62514,101361,NCCMP,S,-0.012199999999999999,0.95
62514,101361,NCCMR,S,0.025839,0.82
62514,101361,NCJBC,S,-0.00517,0.82
62514,101361,NCHPR,S,-0.019316,0.74
62514,101361,NCCMN,S,0.018128000000000002,0.85
62514,101361,NCJSM,S,0.004398,0.8
62514,101361,NCCCY,S,0.030232,0.88
62514,101361,NCJLT,S,0.010346000000000001,0.76
62514,101362,NCCCOa,P,-0.018325,0.885
62514,101362,NCCSC,P,-0.018033,0.966
62514,101362,NCCMH,P,-0.017138,0.952
62514,101362,NCCAO,P,-0.017567,0.859
62514,101362,NCCADa,P,-0.018567,0.984
62514,101362,NCJST,P,-0.018163,0.966
62514,101362,NCJCB,P,-0.018756,0.972
62514,101362,NCCAL,P,-0.0185,0.976
62514,101362,NCJAL,P,-0.032306,0.764
62514,101362,NCHSP,P,-0.018237,0.955
62514,101362,NCJRR,P,-0.018376,0.959
62514,101362,NCJSS,P,-0.01788,0.897
62514,101362,NCJEC,P,-0.017974999999999998,0.952
62514,101362,NCJLX,P,-0.018699,0.941
62514,101362,NCHGW,P,-0.022019,0.978
62514,101362,NCCDV,P,-0.019334999999999998,0.995
62514,101362,NCCMJ,P,-0.017276,0.947
62514,101362,NCCMP,P,-0.017495,0.876
62514,101362,NCJBZ,P,-0.017728999999999998,0.94
62514,101362,NCCMR,P,-0.019468,0.994
62514,101362,NCJBC,P,-0.021209,0.87
62514,101362,NCHPR,P,-0.011296999999999998,0.819
62514,101362,NCCMN,P,-0.017601,0.938
62514,101362,NCJRG,P,-0.016541,0.83
62514,101362,NCHFE,P,-0.018623,0.964
62514,101362,NCJSM,P,-0.018139,0.841
62514,101362,NCHAZ,P,-0.018376,0.743
62514,101362,NCJUC,P,-0.016597,0.715
62514,101362,NCJSFa,P,-0.017006999999999998,0.806
62514,101362,NCCCY,P,-0.018189,0.957
62514,101362,NCJBLb,P,-0.012639999999999998,0.755
62514,101362,NCJLT,P,-0.018016,0.813
62514,101362,NCJPPa,P,-0.017137,0.855
62514,101362,NCHDLb,P,-0.017557,0.932
62514,101362,NCHJG,P,-0.018436,0.703
62514,101362,NCJBG,P,-0.017509999999999998,0.764
62514,101362,NCCLC,P,-0.018083,0.817
62514,101362,NCHFP,P,-0.017314,0.925
62514,101362,NCBVY,P,-0.017766,0.923
62514,101362,NCCCOa,S,-0.018257,0.93
62514,101362,NCCSC,S,-0.018064999999999998,0.97
62514,101362,NCCMH,S,-0.017051,0.97
62514,101362,NCCAO,S,-0.017602,0.93
62514,101362,NCCADa,S,-0.019365999999999998,0.98
62514,101362,NCJST,S,-0.017571,0.98
62514,101362,NCJCB,S,-0.018357,0.99
62514,101362,NCCAL,S,-0.018099,0.98
62514,101362,NCJAL,S,-0.031189,0.96
62514,101362,NCHSP,S,-0.018522,0.98
62514,101362,NCJRR,S,-0.017728,0.95
62514,101362,NCJSS,S,-0.016673999999999998,0.98
62514,101362,NCJEC,S,-0.018401999999999998,0.97
62514,101362,NCJLX,S,-0.018536999999999998,0.96
62514,101362,NCHGW,S,-0.021879,0.97
62514,101362,NCCDV,S,-0.018543,0.99
62514,101362,NCCMJ,S,-0.016638,0.96
62514,101362,NCCMP,S,-0.017634999999999998,0.97
62514,101362,NCJBZ,S,-0.016168,0.83
62514,101362,NCCMR,S,-0.019027,0.98
62514,101362,NCJBC,S,-0.023107,0.89
62514,101362,NCHPR,S,-0.011511999999999998,0.9
62514,101362,NCJPL,S,-0.018431,0.84
62514,101362,NCCMN,S,-0.019267,0.96
62514,101362,NCJRG,S,-0.016661,0.9
62514,101362,NCJSC,S,-0.018557,0.87
62514,101362,NCHFE,S,-0.019582,0.92
62514,101362,NCJSM,S,-0.018470999999999998,0.83
62514,101362,NCJUC,S,-0.015123,0.76
62514,101362,NCCPL,S,-0.017825999999999998,0.78
62514,101362,NCCCY,S,-0.017978,0.97
62514,101362,NCJLT,S,-0.015271,0.85
62514,101362,NCHFH,S,-0.017809,0.91
62514,101362,NCHDLb,S,-0.017393,0.86
62514,101362,NCJBG,S,-0.018311,0.71
62514,101362,NCCLC,S,-0.020524999999999998,0.74
62514,101362,NCHFP,S,-0.018091,0.92
62514,101362,NCBVY,S,-0.017547,0.9
62514,103138,NCCSC,P,0.001753000000000001,0.935
62514,103138,NCCMH,P,0.0082,0.822
62514,103138,NCCAO,P,-0.001351999999999999,0.724
62514,103138,NCCADa,P,-0.009798000000000001,0.941
62514,103138,NCJST,P,-0.0041530000000000004,0.767
62514,103138,NCJCB,P,-0.009298999999999998,0.902
62514,103138,NCCAL,P,0.004449,0.833
62514,103138,NCJAL,P,-0.019579999999999997,0.769
62514,103138,NCHSP,P,-0.011085000000000001,0.826
62514,103138,NCJRR,P,-0.008989999999999998,0.937
62514,103138,NCJSS,P,-0.00033299999999999996,0.737
62514,103138,NCJLX,P,-0.0012239999999999994,0.833
62514,103138,NCHGW,P,-0.011335999999999999,0.964
62514,103138,NCCMP,P,-0.0028520000000000004,0.823
62514,103138,NCJBZ,P,-0.006353000000000001,0.817
62514,103138,NCJSC,P,0.0037029999999999997,0.828
62514,103138,NCHFE,P,-0.010991,0.863
62514,103138,NCHPL,P,-0.010058000000000001,0.889
62514,103138,NCJLT,P,0.005407,0.783
62514,103138,NCJPPa,P,0.0031240000000000018,0.83
62514,103138,NCJHP,P,0.006006000000000001,0.87
62514,103138,NCJBG,P,0.0031769999999999993,0.832
62514,103138,NCHFP,P,-0.006999999999999999,0.845
62514,103138,NCBVY,P,-0.008756,0.889
62514,103138,NCCCOa,S,-0.012675999999999996,0.77
62514,103138,NCCSC,S,0.0004840000000000018,0.86
62514,103138,NCCMH,S,0.008922000000000001,0.85
62514,103138,NCCAO,S,-0.002415999999999998,0.89
62514,103138,NCCADa,S,-0.019254999999999998,0.88
62514,103138,NCJST,S,-0.0017199999999999993,0.94
62514,103138,NCJCB,S,-0.012140999999999999,0.93
62514,103138,NCCAL,S,0.01158,0.93
62514,103138,NCJAL,S,-0.016282,0.88
62514,103138,NCHSP,S,-0.018883,0.91
62514,103138,NCJRR,S,-0.008063,0.79
62514,103138,NCHGW,S,-0.014862999999999998,0.86
62514,103138,NCCDV,S,0.009084,0.97
62514,103138,NCCMP,S,-0.006272,0.95
62514,103138,NCJBZ,S,-0.002959,0.71
62514,103138,NCJLT,S,0.008796,0.71
62514,103138,NCHFP,S,-0.011567000000000001,0.79
62514,103138,NCBVY,S,-0.010870000000000001,0.8
62514,126189,NCCSC,P,-0.011858,0.83
62514,126189,NCCADa,P,-0.033837,0.832
62514,126189,NCJCB,P,-0.030632,0.846
62514,126189,NCJHL,P,-0.032383999999999996,0.721
62514,126189,NCJRR,P,-0.029754000000000003,0.835
62514,126189,NCJEC,P,-0.029505999999999998,0.86
62514,126189,NCHGW,P,-0.03725,0.926
62514,126189,NCCDV,P,-0.0029130000000000007,0.938
62514,126189,NCCMJ,P,0.0013719999999999982,0.827
62514,126189,NCCMP,P,-0.02287,0.743
62514,126189,NCJBZ,P,-0.038126,0.84
62514,126189,NCHCA,P,-0.037075,0.899
62514,126189,NCJSG,P,-0.008387,0.913
62514,126189,NCCMR,P,-0.019959,0.941
62514,126189,NCJSJ,P,-0.007891,0.771
62514,126189,NCHCR,P,-0.036598,0.812
62514,126189,NCCMN,P,-0.0004049999999999991,0.916
62514,126189,NCHFE,P,-0.033711000000000005,0.769
62514,126189,NCHPL,P,-0.032527,0.895
62514,126189,NCJBM,P,-0.007626000000000001,0.875
62514,126189,NCJSM,P,-0.009556,0.783
62514,126189,NCHAZ,P,-0.031728,0.746
62514,126189,NCJPPa,P,-0.008539,0.79
62514,126189,NCHDLb,P,-0.031101,0.909
62514,126189,NCHSFb,P,-0.029020999999999998,0.74
62514,126189,NCJHP,P,-0.003163000000000001,0.88
62514,126189,NCCLC,P,-0.0025610000000000008,0.707
62514,126189,NCHFP,P,-0.029266,0.748
62514,126189,NCBVY,P,-0.028598,0.863
62514,126189,NCCAO,S,-0.021661,0.74
62514,126189,NCCADa,S,-0.052025,0.76
62514,126189,NCJST,S,-0.020771,0.83
62514,126189,NCJCB,S,-0.039720000000000005,0.81
62514,126189,NCCAL,S,0.013415999999999997,0.72
62514,126189,NCJSS,S,-0.016586,0.93
62514,126189,NCJEC,S,-0.029363,0.84
62514,126189,NCJLX,S,-0.005996,0.8
62514,126189,NCCDV,S,0.009346,0.91
62514,126189,NCCMP,S,-0.024721,0.93
62514,126189,NCHCA,S,-0.043436,0.71
62514,126189,NCJBC,S,-0.008307,0.85
62514,126189,NCCOS,S,-0.003981,0.79
62514,126189,NCCMN,S,0.004237999999999999,0.84
62514,126189,NCHPL,S,-0.048326999999999995,0.71
62514,126189,NCJSM,S,-0.009636,0.8
62514,126189,NCHSFb,S,-0.037953,0.75
62514,126292,NCCCOa,P,-0.009656000000000005,0.916
62514,126292,NCCSC,P,-0.010253000000000005,0.991
62514,126292,NCCMH,P,-0.010105000000000003,0.985
62514,126292,NCCAO,P,-0.009649000000000005,0.911
62514,126292,NCCADa,P,-0.009060000000000006,0.969
62514,126292,NCJST,P,-0.010247000000000006,0.979
62514,126292,NCJCB,P,-0.009881000000000001,0.975
62514,126292,NCCAL,P,-0.010217000000000004,0.978
62514,126292,NCJAL,P,-0.020955000000000005,0.81
62514,126292,NCHSP,P,-0.013338000000000003,0.869
62514,126292,NCJHL,P,-0.013684000000000002,0.843
62514,126292,NCJRR,P,-0.008938000000000001,0.916
62514,126292,NCJSS,P,-0.009493000000000001,0.837
62514,126292,NCJLX,P,-0.009642000000000005,0.9
62514,126292,NCHGW,P,-0.011903000000000004,0.98
62514,126292,NCCDV,P,-0.012149,0.991
62514,126292,NCCMJ,P,-0.009749,0.966
62514,126292,NCCMP,P,-0.008734000000000006,0.88
62514,126292,NCJBZ,P,-0.017938000000000003,0.873
62514,126292,NCHCA,P,-0.010068,0.977
62514,126292,NCJSG,P,-0.010893,0.979
62514,126292,NCCMR,P,-0.027689000000000002,0.965
62514,126292,NCJBC,P,-0.008961000000000004,0.846
62514,126292,NCHPR,P,-0.005947000000000001,0.855
62514,126292,NCHCR,P,-0.009792000000000002,0.973
62514,126292,NCJSJ,P,-0.01013,0.941
62514,126292,NCJRG,P,-0.011094000000000007,0.813
62514,126292,NCHFE,P,-0.009274000000000004,0.836
62514,126292,NCHPL,P,-0.010102,0.911
62514,126292,NCHAZ,P,-0.009802000000000005,0.751
62514,126292,NCJPPa,P,-0.009338000000000006,0.853
62514,126292,NCHDLb,P,-0.010230000000000003,0.94
62514,126292,NCJHP,P,-0.009304000000000007,0.935
62514,126292,NCCLC,P,-0.009634000000000004,0.761
62514,126292,NCHFP,P,-0.007755000000000005,0.921
62514,126292,NCBVY,P,-0.006585000000000001,0.858
62514,126292,NCHQR,P,-0.010125000000000002,0.771
62514,126292,NCCCOa,S,-0.009745000000000004,0.95
62514,126292,NCCSC,S,-0.010194000000000002,0.99
62514,126292,NCCMH,S,-0.009576000000000001,0.99
62514,126292,NCCAO,S,-0.010556000000000003,0.94
62514,126292,NCCADa,S,-0.009251000000000002,0.98
62514,126292,NCJST,S,-0.010635000000000006,0.99
62514,126292,NCJCB,S,-0.009102000000000006,0.99
62514,126292,NCCAL,S,-0.009718000000000004,0.98
62514,126292,NCJAL,S,-0.020680000000000004,0.96
62514,126292,NCHSP,S,-0.013738,0.92
62514,126292,NCJHL,S,-0.012829,0.86
62514,126292,NCJRR,S,-0.009155000000000003,0.94
62514,126292,NCJSS,S,-0.009638,0.97
62514,126292,NCHGW,S,-0.010911000000000004,0.98
62514,126292,NCCDV,S,-0.011536000000000005,0.99
62514,126292,NCCMJ,S,-0.009611000000000001,0.98
62514,126292,NCCMP,S,-0.009693,0.98
62514,126292,NCHCA,S,-0.009133000000000002,0.93
62514,126292,NCJSG,S,-0.010337000000000006,0.95
62514,126292,NCJBC,S,-0.007601000000000004,0.91
62514,126292,NCCOS,S,-0.010152000000000001,0.89
62514,126292,NCHPR,S,-0.004013000000000003,0.78
62514,126292,NCJPL,S,-0.020182000000000002,0.81
62514,126292,NCHCR,S,-0.009692000000000006,0.95
62514,126292,NCHFE,S,-0.010679000000000001,0.91
62514,126292,NCHPL,S,-0.009907000000000006,0.8
62514,126292,NCJUC,S,-0.006835000000000001,0.74
62514,126292,NCCPL,S,-0.010411000000000004,0.73
62514,126292,NCHFH,S,-0.012646000000000004,0.81
62514,126292,NCHDLb,S,-0.008965,0.84
62514,126292,NCHFP,S,-0.007524000000000003,0.89
62514,126292,NCBVY,S,-0.004491000000000002,0.83
62514,126292,NCHQR,S,-0.013282000000000002,0.73
62514,126389,NCCSC,P,-0.008732999999999998,0.919
62514,126389,NCCMH,P,-0.008663999999999998,0.871
62514,126389,NCCADa,P,-0.0005459999999999996,0.808
62514,126389,NCJST,P,-0.007127,0.767
62514,126389,NCJCB,P,-0.0005139999999999988,0.712
62514,126389,NCCAL,P,-0.002940999999999999,0.787
62514,126389,NCHSP,P,-0.006591,0.721
62514,126389,NCJHL,P,-0.010591999999999999,0.813
62514,126389,NCJRR,P,0.0006659999999999999,0.72
62514,126389,NCJEC,P,-0.0016709999999999989,0.842
62514,126389,NCJLX,P,-0.0007729999999999994,0.732
62514,126389,NCHGW,P,-0.002343999999999999,0.915
62514,126389,NCCDV,P,-0.002241999999999999,0.957
62514,126389,NCCMJ,P,-0.0009189999999999979,0.818
62514,126389,NCCMP,P,0.0023360000000000013,0.865
